species,category
g__Campylobacter_A_HROM_Genome_1609,HROM_only
g__Campylobacter_A_HROM_Genome_1610,HROM_only
g__Campylobacter_A_HROM_Genome_1611,HROM_only
g__Campylobacter_A_HROM_Genome_1612,HROM_only
g__Campylobacter_A_HROM_Genome_1613,HROM_only
g__Campylobacter_A_HROM_Genome_1614,HROM_only
g__Campylobacter_A_HROM_Genome_1616,HROM_only
g__Campylobacter_A_HROM_Genome_1617,HROM_only
g__Campylobacter_A_HROM_Genome_1618,HROM_only
g__Campylobacter_A_HROM_Genome_1619,HROM_only
g__Campylobacter_A_HROM_Genome_1620,HROM_only
g__Campylobacter_A_HROM_Genome_1621,HROM_only
g__Campylobacter_A_HROM_Genome_1622,HROM_only
g__Campylobacter_A_HROM_Genome_1623,HROM_only
g__Campylobacter_A_HROM_Genome_1624,HROM_only
g__Campylobacter_A_HROM_Genome_1625,HROM_only
g__Campylobacter_A_HROM_Genome_1626,HROM_only
g__Campylobacter_A_HROM_Genome_1627,HROM_only
g__Campylobacter_A_HROM_Genome_1630,HROM_only
g__Campylobacter_A_HROM_Genome_1631,HROM_only
g__Campylobacter_A_HROM_Genome_1632,HROM_only
g__Campylobacter_A_HROM_Genome_1633,HROM_only
g__Campylobacter_A_HROM_Genome_1634,HROM_only
g__Campylobacter_A_HROM_Genome_1635,HROM_only
g__Campylobacter_A_HROM_Genome_1637,HROM_only
g__Campylobacter_A_HROM_Genome_1638,HROM_only
g__Campylobacter_A_HROM_Genome_1639,HROM_only
g__Campylobacter_A_HROM_Genome_1640,HROM_only
g__Campylobacter_A_HROM_Genome_1641,HROM_only
g__Campylobacter_A_HROM_Genome_1643,HROM_only
g__Campylobacter_A_HROM_Genome_1644,HROM_only
g__Campylobacter_B_HROM_Genome_1368,HROM_only
g__Campylobacter_B_HROM_Genome_1369,HROM_only
g__Campylobacter_B_HROM_Genome_1371,HROM_only
g__Campylobacter_B_HROM_Genome_1372,HROM_only
g__Campylobacter_B_HROM_Genome_1373,HROM_only
g__Campylobacter_B_HROM_Genome_1374,HROM_only
g__Campylobacter_B_HROM_Genome_1375,HROM_only
g__Campylobacter_B_HROM_Genome_1376,HROM_only
g__Campylobacter_B_HROM_Genome_1377,HROM_only
g__Campylobacter_B_HROM_Genome_1379,HROM_only
g__Campylobacter_B_HROM_Genome_1381,HROM_only
g__Campylobacter_B_HROM_Genome_1382,HROM_only
g__Campylobacter_B_HROM_Genome_1383,HROM_only
g__Campylobacter_B_HROM_Genome_1384,HROM_only
g__Campylobacter_B_HROM_Genome_1385,HROM_only
g__Campylobacter_B_HROM_Genome_1387,HROM_only
g__Campylobacter_B_HROM_Genome_1388,HROM_only
g__Campylobacter_B_HROM_Genome_1389,HROM_only
g__Campylobacter_B_HROM_Genome_1390,HROM_only
g__Campylobacter_B_HROM_Genome_1392,HROM_only
g__Campylobacter_B_HROM_Genome_1393,HROM_only
g__Campylobacter_B_HROM_Genome_1394,HROM_only
g__Campylobacter_B_HROM_Genome_1397,HROM_only
g__Campylobacter_B_HROM_Genome_1398,HROM_only
g__Campylobacter_B_HROM_Genome_1400,HROM_only
g__Campylobacter_B_HROM_Genome_1401,HROM_only
g__Campylobacter_B_HROM_Genome_1402,HROM_only
g__Campylobacter_B_HROM_Genome_1404,HROM_only
g__Campylobacter_B_HROM_Genome_1405,HROM_only
g__Campylobacter_B_HROM_Genome_1406,HROM_only
g__Campylobacter_B_HROM_Genome_1408,HROM_only
g__Campylobacter_B_HROM_Genome_1409,HROM_only
g__Campylobacter_B_HROM_Genome_1410,HROM_only
g__Campylobacter_B_HROM_Genome_1411,HROM_only
g__Campylobacter_B_HROM_Genome_1412,HROM_only
g__Campylobacter_B_HROM_Genome_1413,HROM_only
g__Campylobacter_B_HROM_Genome_1414,HROM_only
g__Campylobacter_B_HROM_Genome_1415,HROM_only
g__Campylobacter_B_HROM_Genome_1416,HROM_only
g__Campylobacter_B_HROM_Genome_1417,HROM_only
g__Campylobacter_B_HROM_Genome_1418,HROM_only
g__Campylobacter_B_HROM_Genome_1419,HROM_only
g__Campylobacter_B_HROM_Genome_1420,HROM_only
g__Campylobacter_B_HROM_Genome_1421,HROM_only
g__Campylobacter_B_HROM_Genome_1423,HROM_only
g__Campylobacter_B_HROM_Genome_1424,HROM_only
g__Campylobacter_B_HROM_Genome_1425,HROM_only
g__Campylobacter_B_HROM_Genome_1426,HROM_only
g__Campylobacter_B_HROM_Genome_1428,HROM_only
g__Campylobacter_B_HROM_Genome_1429,HROM_only
g__Campylobacter_B_HROM_Genome_1430,HROM_only
g__Campylobacter_B_HROM_Genome_1432,HROM_only
g__Campylobacter_B_HROM_Genome_1433,HROM_only
g__Campylobacter_B_HROM_Genome_1434,HROM_only
g__Campylobacter_B_HROM_Genome_1435,HROM_only
g__Campylobacter_B_HROM_Genome_1436,HROM_only
g__Campylobacter_B_HROM_Genome_1437,HROM_only
g__Campylobacter_B_HROM_Genome_1438,HROM_only
g__Campylobacter_B_HROM_Genome_1441,HROM_only
g__Campylobacter_B_HROM_Genome_1442,HROM_only
g__Campylobacter_B_HROM_Genome_1443,HROM_only
g__Campylobacter_B_HROM_Genome_1444,HROM_only
g__Campylobacter_B_HROM_Genome_1445,HROM_only
g__Campylobacter_B_HROM_Genome_1446,HROM_only
g__Campylobacter_B_HROM_Genome_1447,HROM_only
g__Campylobacter_B_HROM_Genome_1448,HROM_only
g__Campylobacter_B_HROM_Genome_1449,HROM_only
g__Campylobacter_B_HROM_Genome_1450,HROM_only
g__Campylobacter_B_HROM_Genome_1451,HROM_only
g__Campylobacter_B_HROM_Genome_1452,HROM_only
g__Campylobacter_B_HROM_Genome_1453,HROM_only
g__Campylobacter_B_HROM_Genome_1454,HROM_only
g__Campylobacter_B_HROM_Genome_1455,HROM_only
g__Campylobacter_B_HROM_Genome_1456,HROM_only
g__Campylobacter_B_HROM_Genome_1457,HROM_only
g__Campylobacter_B_HROM_Genome_1458,HROM_only
g__Campylobacter_B_HROM_Genome_1459,HROM_only
g__Campylobacter_B_HROM_Genome_1460,HROM_only
g__Campylobacter_B_HROM_Genome_1461,HROM_only
g__Campylobacter_B_HROM_Genome_1462,HROM_only
g__Campylobacter_B_HROM_Genome_1463,HROM_only
g__Campylobacter_B_HROM_Genome_1464,HROM_only
g__Campylobacter_B_HROM_Genome_1465,HROM_only
g__Campylobacter_B_HROM_Genome_1466,HROM_only
g__Campylobacter_B_HROM_Genome_1467,HROM_only
g__Campylobacter_B_HROM_Genome_1468,HROM_only
g__Campylobacter_B_HROM_Genome_1469,HROM_only
g__Campylobacter_B_HROM_Genome_1470,HROM_only
g__Campylobacter_B_HROM_Genome_1471,HROM_only
g__Campylobacter_B_HROM_Genome_1472,HROM_only
g__Campylobacter_B_HROM_Genome_1473,HROM_only
g__Campylobacter_B_HROM_Genome_1474,HROM_only
g__Campylobacter_B_HROM_Genome_1475,HROM_only
g__Campylobacter_B_HROM_Genome_1476,HROM_only
g__Campylobacter_B_HROM_Genome_1477,HROM_only
g__Campylobacter_B_HROM_Genome_1478,HROM_only
g__Campylobacter_B_HROM_Genome_1479,HROM_only
g__Campylobacter_B_HROM_Genome_1480,HROM_only
g__Campylobacter_B_HROM_Genome_1481,HROM_only
g__Campylobacter_B_HROM_Genome_1482,HROM_only
g__Campylobacter_B_HROM_Genome_1485,HROM_only
g__Campylobacter_B_HROM_Genome_1486,HROM_only
g__Campylobacter_B_HROM_Genome_1487,HROM_only
g__Campylobacter_B_HROM_Genome_1488,HROM_only
g__Campylobacter_B_HROM_Genome_1489,HROM_only
g__Campylobacter_B_HROM_Genome_1490,HROM_only
g__Campylobacter_B_HROM_Genome_1491,HROM_only
g__Campylobacter_B_HROM_Genome_1492,HROM_only
g__Campylobacter_B_HROM_Genome_1494,HROM_only
g__Campylobacter_B_HROM_Genome_1495,HROM_only
g__Campylobacter_B_HROM_Genome_1497,HROM_only
g__Campylobacter_B_HROM_Genome_1499,HROM_only
g__Campylobacter_B_HROM_Genome_1501,HROM_only
g__Campylobacter_B_HROM_Genome_1503,HROM_only
g__Campylobacter_B_HROM_Genome_1504,HROM_only
g__Campylobacter_B_HROM_Genome_1505,HROM_only
g__Campylobacter_B_HROM_Genome_1506,HROM_only
g__Campylobacter_B_HROM_Genome_1507,HROM_only
g__Campylobacter_B_HROM_Genome_1508,HROM_only
g__Campylobacter_B_HROM_Genome_1509,HROM_only
g__Campylobacter_B_HROM_Genome_1510,HROM_only
g__Campylobacter_B_HROM_Genome_1511,HROM_only
g__Campylobacter_B_HROM_Genome_1512,HROM_only
g__Campylobacter_B_HROM_Genome_1513,HROM_only
g__Campylobacter_B_HROM_Genome_1515,HROM_only
g__Campylobacter_B_HROM_Genome_1516,HROM_only
g__Campylobacter_B_HROM_Genome_1517,HROM_only
g__Campylobacter_HROM_Genome_1230,HROM_only
g__Capnocytophaga_HROM_Genome_1212,HROM_only
g__Capnocytophaga_HROM_Genome_1214,HROM_only
g__Capnocytophaga_HROM_Genome_1215,HROM_only
g__Capnocytophaga_HROM_Genome_1217,HROM_only
g__Capnocytophaga_HROM_Genome_1219,HROM_only
g__Capnocytophaga_HROM_Genome_1221,HROM_only
g__Capnocytophaga_HROM_Genome_1226,HROM_only
g__Capnocytophaga_HROM_Genome_1228,HROM_only
g__Cardiobacterium_HROM_Genome_4908,HROM_only
g__Cardiobacterium_HROM_Genome_4910,HROM_only
g__Cardiobacterium_HROM_Genome_4911,HROM_only
g__Cardiobacterium_HROM_Genome_4912,HROM_only
g__Cardiobacterium_HROM_Genome_4913,HROM_only
g__Cardiobacterium_HROM_Genome_4914,HROM_only
g__Cardiobacterium_HROM_Genome_4915,HROM_only
g__Cardiobacterium_HROM_Genome_4916,HROM_only
g__Catonella_HROM_Genome_1675,HROM_only
g__Catonella_HROM_Genome_1679,HROM_only
g__Catonella_HROM_Genome_1681,HROM_only
g__Catonella_HROM_Genome_1683,HROM_only
g__Catonella_HROM_Genome_1684,HROM_only
g__Catonella_HROM_Genome_1688,HROM_only
g__Catonella_HROM_Genome_1689,HROM_only
g__Catonella_HROM_Genome_1690,HROM_only
g__Catonella_HROM_Genome_1691,HROM_only
g__Catonella_HROM_Genome_1692,HROM_only
g__Catonella_HROM_Genome_1693,HROM_only
g__Catonella_HROM_Genome_1696,HROM_only
g__Catonella_HROM_Genome_1697,HROM_only
g__Catonella_HROM_Genome_1698,HROM_only
g__Catonella_HROM_Genome_1699,HROM_only
g__Catonella_HROM_Genome_1700,HROM_only
g__Caviibacter_HROM_Genome_2910,HROM_only
g__Centipeda_HROM_Genome_2721,HROM_only
g__Centipeda_HROM_Genome_2723,HROM_only
g__Centipeda_HROM_Genome_2725,HROM_only
g__Centipeda_HROM_Genome_2729,HROM_only
g__Centipeda_HROM_Genome_2731,HROM_only
g__Centipeda_HROM_Genome_2732,HROM_only
g__Centipeda_HROM_Genome_2734,HROM_only
g__Centipeda_HROM_Genome_2738,HROM_only
g__Centipeda_HROM_Genome_2741,HROM_only
g__Centipeda_HROM_Genome_2744,HROM_only
g__Centipeda_HROM_Genome_2745,HROM_only
g__Centipeda_HROM_Genome_2747,HROM_only
g__Centipeda_HROM_Genome_2748,HROM_only
g__Centipeda_HROM_Genome_2749,HROM_only
g__Centipeda_HROM_Genome_2750,HROM_only
g__Centipeda_HROM_Genome_2751,HROM_only
g__Centipeda_HROM_Genome_2752,HROM_only
g__Centipeda_HROM_Genome_2753,HROM_only
g__Corynebacterium_HROM_Genome_0366,HROM_only
g__Corynebacterium_HROM_Genome_0379,HROM_only
g__Corynebacterium_HROM_Genome_0380,HROM_only
g__Corynebacterium_HROM_Genome_0382,HROM_only
g__Cryptobacteroides_HROM_Genome_0963,HROM_only
g__Cryptobacteroides_HROM_Genome_0964,HROM_only
g__Cryptobacteroides_HROM_Genome_1001,HROM_only
g__Cryptobacteroides_HROM_Genome_1021,HROM_only
g__Cryptobacteroides_HROM_Genome_1041,HROM_only
g__Cryptobacteroides_HROM_Genome_1156,HROM_only
g__Cupriavidus_HROM_Genome_4891,HROM_only
g__DTU024_HROM_Genome_1667,HROM_only
g__DUOT01_HROM_Genome_2638,HROM_only
g__DUOT01_HROM_Genome_2639,HROM_only
g__Deinococcus_HROM_Genome_1648,HROM_only
g__Eikenella_HROM_Genome_4842,HROM_only
g__Eikenella_HROM_Genome_4844,HROM_only
g__Eikenella_HROM_Genome_4845,HROM_only
g__Eikenella_HROM_Genome_4846,HROM_only
g__Eikenella_HROM_Genome_4848,HROM_only
g__Endomicrobium_HROM_Genome_1659,HROM_only
g__Enterosoma_HROM_Genome_2659,HROM_only
g__Enterosoma_HROM_Genome_2660,HROM_only
g__Eubacterium_B_HROM_Genome_1919,HROM_only
g__Eubacterium_B_HROM_Genome_1922,HROM_only
g__F0422_HROM_Genome_2759,HROM_only
g__F0422_HROM_Genome_2760,HROM_only
g__F0422_HROM_Genome_2761,HROM_only
g__F0422_HROM_Genome_2763,HROM_only
g__F0422_HROM_Genome_2767,HROM_only
g__F0422_HROM_Genome_2768,HROM_only
g__F0422_HROM_Genome_2769,HROM_only
g__F0422_HROM_Genome_2771,HROM_only
g__F0422_HROM_Genome_2777,HROM_only
g__F0422_HROM_Genome_2778,HROM_only
g__F0422_HROM_Genome_2780,HROM_only
g__F0422_HROM_Genome_2781,HROM_only
g__F0422_HROM_Genome_2782,HROM_only
g__F0422_HROM_Genome_2784,HROM_only
g__F0422_HROM_Genome_2785,HROM_only
g__F0422_HROM_Genome_2786,HROM_only
g__F0422_HROM_Genome_2788,HROM_only
g__F0422_HROM_Genome_2789,HROM_only
g__F0422_HROM_Genome_2790,HROM_only
g__F0422_HROM_Genome_2791,HROM_only
g__F0422_HROM_Genome_2792,HROM_only
g__F0422_HROM_Genome_2794,HROM_only
g__F0422_HROM_Genome_2796,HROM_only
g__F0422_HROM_Genome_2798,HROM_only
g__F0422_HROM_Genome_2799,HROM_only
g__F0428_HROM_Genome_1701,HROM_only
g__Fen-668_HROM_Genome_0397,HROM_only
g__Fen-668_HROM_Genome_0398,HROM_only
g__Filifactor_HROM_Genome_1934,HROM_only
g__Filifactor_HROM_Genome_1935,HROM_only
g__Flexilinea_HROM_Genome_1646,HROM_only
g__Fretibacterium_HROM_Genome_5105,HROM_only
g__Fusobacterium_HROM_Genome_2894,HROM_only
g__Fusobacterium_HROM_Genome_2896,HROM_only
g__Fusobacterium_HROM_Genome_2898,HROM_only
g__Fusobacterium_HROM_Genome_2899,HROM_only
g__Fusobacterium_HROM_Genome_2901,HROM_only
g__GCA-2749205_HROM_Genome_5100,HROM_only
g__GN02-872_HROM_Genome_2935,HROM_only
g__GN02-873_HROM_Genome_2931,HROM_only
g__GN02-873_HROM_Genome_2932,HROM_only
g__Gemella_HROM_Genome_2666,HROM_only
g__Gemella_HROM_Genome_2669,HROM_only
g__Gemella_HROM_Genome_2671,HROM_only
g__Gemella_HROM_Genome_2672,HROM_only
g__Gemella_HROM_Genome_2673,HROM_only
g__Gemella_HROM_Genome_2674,HROM_only
g__Gemella_HROM_Genome_2675,HROM_only
g__Gemella_HROM_Genome_2677,HROM_only
g__Gemella_HROM_Genome_2678,HROM_only
g__Gemella_HROM_Genome_2679,HROM_only
g__Gemella_HROM_Genome_2681,HROM_only
g__Gemella_HROM_Genome_2682,HROM_only
g__Gemella_HROM_Genome_2683,HROM_only
g__Gemella_HROM_Genome_2684,HROM_only
g__Gemella_HROM_Genome_2685,HROM_only
g__Gemella_HROM_Genome_2686,HROM_only
g__Gemella_HROM_Genome_2687,HROM_only
g__Gemella_HROM_Genome_2688,HROM_only
g__Gemella_HROM_Genome_2689,HROM_only
g__Gemella_HROM_Genome_2690,HROM_only
g__Gemella_HROM_Genome_2691,HROM_only
g__Gemella_HROM_Genome_2692,HROM_only
g__Gemella_HROM_Genome_2693,HROM_only
g__Gemella_HROM_Genome_2694,HROM_only
g__Granulicatella_HROM_Genome_2573,HROM_only
g__Granulicatella_HROM_Genome_2574,HROM_only
g__Granulicatella_HROM_Genome_2575,HROM_only
g__Granulicatella_HROM_Genome_2576,HROM_only
g__Granulicatella_HROM_Genome_2578,HROM_only
g__Granulicatella_HROM_Genome_2579,HROM_only
g__Granulicatella_HROM_Genome_2580,HROM_only
g__Granulicatella_HROM_Genome_2581,HROM_only
g__Granulicatella_HROM_Genome_2582,HROM_only
g__Granulicatella_HROM_Genome_2583,HROM_only
g__Granulicatella_HROM_Genome_2584,HROM_only
g__Granulicatella_HROM_Genome_2585,HROM_only
g__Granulicatella_HROM_Genome_2586,HROM_only
g__Granulicatella_HROM_Genome_2587,HROM_only
g__Granulicatella_HROM_Genome_2588,HROM_only
g__Granulicatella_HROM_Genome_2591,HROM_only
g__Granulicatella_HROM_Genome_2592,HROM_only
g__Granulicatella_HROM_Genome_2594,HROM_only
g__Granulicatella_HROM_Genome_2596,HROM_only
g__Granulicatella_HROM_Genome_2598,HROM_only
g__Granulicatella_HROM_Genome_2599,HROM_only
g__Granulicatella_HROM_Genome_2600,HROM_only
g__Granulicatella_HROM_Genome_2601,HROM_only
g__Granulicatella_HROM_Genome_2603,HROM_only
g__Granulicatella_HROM_Genome_2604,HROM_only
g__Granulicatella_HROM_Genome_2606,HROM_only
g__Granulicatella_HROM_Genome_2607,HROM_only
g__Granulicatella_HROM_Genome_2608,HROM_only
g__Granulicatella_HROM_Genome_2609,HROM_only
g__Granulicatella_HROM_Genome_2610,HROM_only
g__Granulicatella_HROM_Genome_2611,HROM_only
g__Granulicatella_HROM_Genome_2612,HROM_only
g__Granulicatella_HROM_Genome_2613,HROM_only
g__Granulicatella_HROM_Genome_2614,HROM_only
g__Granulicatella_HROM_Genome_2615,HROM_only
g__Granulicatella_HROM_Genome_2616,HROM_only
g__Granulicatella_HROM_Genome_2617,HROM_only
g__Granulicatella_HROM_Genome_2618,HROM_only
g__Granulicatella_HROM_Genome_2620,HROM_only
g__Granulicatella_HROM_Genome_2621,HROM_only
g__Granulicatella_HROM_Genome_2622,HROM_only
g__Granulicatella_HROM_Genome_2623,HROM_only
g__Granulicatella_HROM_Genome_2624,HROM_only
g__Granulicatella_HROM_Genome_2625,HROM_only
g__Granulicatella_HROM_Genome_2626,HROM_only
g__Granulicatella_HROM_Genome_2627,HROM_only
g__HOT-345_HROM_Genome_2914,HROM_only
g__HOT-345_HROM_Genome_2915,HROM_only
g__HOT-345_HROM_Genome_2916,HROM_only
g__HOT-345_HROM_Genome_2917,HROM_only
g__HOT-345_HROM_Genome_2919,HROM_only
g__HOT-345_HROM_Genome_2920,HROM_only
g__HOT-345_HROM_Genome_2921,HROM_only
g__HOT-345_HROM_Genome_2922,HROM_only
g__HOT-345_HROM_Genome_2923,HROM_only
g__HOT-345_HROM_Genome_2924,HROM_only
g__HOT-345_HROM_Genome_2926,HROM_only
g__HOT-345_HROM_Genome_2927,HROM_only
g__Haemophilus_A_HROM_Genome_4931,HROM_only
g__Haemophilus_D_HROM_Genome_4940,HROM_only
g__Haemophilus_D_HROM_Genome_4942,HROM_only
g__Haemophilus_D_HROM_Genome_4947,HROM_only
g__Haemophilus_D_HROM_Genome_4952,HROM_only
g__Haemophilus_D_HROM_Genome_4953,HROM_only
g__Haemophilus_D_HROM_Genome_4955,HROM_only
g__Haemophilus_HROM_Genome_4949,HROM_only
g__Hornefia_HROM_Genome_1945,HROM_only
g__JAAYOA01_HROM_Genome_1953,HROM_only
g__JABCPE02_HROM_Genome_1185,HROM_only
g__JABCPE02_HROM_Genome_1186,HROM_only
g__JABCPE02_HROM_Genome_1187,HROM_only
g__JABCPE02_HROM_Genome_1189,HROM_only
g__JABCPE02_HROM_Genome_1191,HROM_only
g__JABCPE02_HROM_Genome_1192,HROM_only
g__JABCPE02_HROM_Genome_1193,HROM_only
g__JABCPE02_HROM_Genome_1194,HROM_only
g__JABCPE02_HROM_Genome_1195,HROM_only
g__JABCPE02_HROM_Genome_1196,HROM_only
g__JABCPE02_HROM_Genome_1197,HROM_only
g__JABCPE02_HROM_Genome_1199,HROM_only
g__JABCPE02_HROM_Genome_1200,HROM_only
g__JABCPE02_HROM_Genome_1201,HROM_only
g__JABCPE02_HROM_Genome_1202,HROM_only
g__JABCPE02_HROM_Genome_1203,HROM_only
g__JABCPE02_HROM_Genome_1204,HROM_only
g__JABCPE02_HROM_Genome_1206,HROM_only
g__JABCPH02_HROM_Genome_2871,HROM_only
g__JABCPH02_HROM_Genome_2875,HROM_only
g__JABCPO02_HROM_Genome_1959,HROM_only
g__JABCPO02_HROM_Genome_1960,HROM_only
g__JABCPO02_HROM_Genome_1961,HROM_only
g__JABCPO02_HROM_Genome_1962,HROM_only
g__JABCPO02_HROM_Genome_1963,HROM_only
g__JABZIP01_HROM_Genome_1927,HROM_only
g__JABZIP01_HROM_Genome_1928,HROM_only
g__JAGOWQ01_HROM_Genome_2902,HROM_only
g__JAGOWQ01_HROM_Genome_2903,HROM_only
g__JAGOWQ01_HROM_Genome_2904,HROM_only
g__Johnsonella_HROM_Genome_1704,HROM_only
g__Johnsonella_HROM_Genome_1707,HROM_only
g__Johnsonella_HROM_Genome_1709,HROM_only
g__Kingella_A_HROM_Genome_4854,HROM_only
g__Kingella_B_HROM_Genome_4817,HROM_only
g__Kingella_B_HROM_Genome_4819,HROM_only
g__Kingella_B_HROM_Genome_4856,HROM_only
g__Kingella_B_HROM_Genome_4858,HROM_only
g__Kingella_B_HROM_Genome_4859,HROM_only
g__Kingella_B_HROM_Genome_4860,HROM_only
g__Kingella_B_HROM_Genome_4862,HROM_only
g__Kingella_B_HROM_Genome_4863,HROM_only
g__Kingella_B_HROM_Genome_4869,HROM_only
g__Kingella_B_HROM_Genome_4870,HROM_only
g__Kingella_B_HROM_Genome_4871,HROM_only
g__Kingella_B_HROM_Genome_4872,HROM_only
g__Kingella_B_HROM_Genome_4873,HROM_only
g__Kingella_B_HROM_Genome_4874,HROM_only
g__Kingella_B_HROM_Genome_4875,HROM_only
g__Kingella_B_HROM_Genome_4877,HROM_only
g__Kingella_B_HROM_Genome_4878,HROM_only
g__Kingella_B_HROM_Genome_4879,HROM_only
g__Kingella_B_HROM_Genome_4880,HROM_only
g__Kingella_B_HROM_Genome_4881,HROM_only
g__Kingella_B_HROM_Genome_4882,HROM_only
g__Kingella_B_HROM_Genome_4883,HROM_only
g__Kingella_B_HROM_Genome_4884,HROM_only
g__Kingella_HROM_Genome_4821,HROM_only
g__Lachnoanaerobaculum_HROM_Genome_1672,HROM_only
g__Lachnoanaerobaculum_HROM_Genome_1703,HROM_only
g__Lachnoanaerobaculum_HROM_Genome_1717,HROM_only
g__Lachnoanaerobaculum_HROM_Genome_1725,HROM_only
g__Lachnoanaerobaculum_HROM_Genome_1726,HROM_only
g__Lachnoanaerobaculum_HROM_Genome_1727,HROM_only
g__Lachnoanaerobaculum_HROM_Genome_1728,HROM_only
g__Lachnoanaerobaculum_HROM_Genome_1729,HROM_only
g__Lactobacillus_HROM_Genome_2077,HROM_only
g__Lactobacillus_HROM_Genome_2079,HROM_only
g__Lancefieldella_HROM_Genome_0409,HROM_only
g__Lancefieldella_HROM_Genome_0426,HROM_only
g__Lancefieldella_HROM_Genome_0428,HROM_only
g__Lancefieldella_HROM_Genome_0430,HROM_only
g__Lancefieldella_HROM_Genome_0431,HROM_only
g__Lancefieldella_HROM_Genome_0436,HROM_only
g__Lancefieldella_HROM_Genome_0437,HROM_only
g__Lancefieldella_HROM_Genome_0447,HROM_only
g__Lancefieldella_HROM_Genome_0448,HROM_only
g__Lancefieldella_HROM_Genome_0454,HROM_only
g__Lancefieldella_HROM_Genome_0455,HROM_only
g__Lancefieldella_HROM_Genome_0459,HROM_only
g__Lancefieldella_HROM_Genome_0463,HROM_only
g__Lancefieldella_HROM_Genome_0474,HROM_only
g__Lancefieldella_HROM_Genome_0478,HROM_only
g__Lancefieldella_HROM_Genome_0485,HROM_only
g__Lancefieldella_HROM_Genome_0491,HROM_only
g__Lancefieldella_HROM_Genome_0492,HROM_only
g__Lancefieldella_HROM_Genome_0496,HROM_only
g__Lancefieldella_HROM_Genome_0501,HROM_only
g__Lancefieldella_HROM_Genome_0520,HROM_only
g__Lancefieldella_HROM_Genome_0537,HROM_only
g__Lancefieldella_HROM_Genome_0541,HROM_only
g__Lancefieldella_HROM_Genome_0546,HROM_only
g__Lancefieldella_HROM_Genome_0557,HROM_only
g__Lancefieldella_HROM_Genome_0571,HROM_only
g__Lancefieldella_HROM_Genome_0572,HROM_only
g__Lancefieldella_HROM_Genome_0593,HROM_only
g__Lancefieldella_HROM_Genome_0602,HROM_only
g__Lancefieldella_HROM_Genome_0605,HROM_only
g__Lancefieldella_HROM_Genome_0606,HROM_only
g__Lancefieldella_HROM_Genome_0614,HROM_only
g__Lancefieldella_HROM_Genome_0626,HROM_only
g__Lancefieldella_HROM_Genome_0629,HROM_only
g__Lancefieldella_HROM_Genome_0633,HROM_only
g__Lancefieldella_HROM_Genome_0654,HROM_only
g__Lancefieldella_HROM_Genome_0675,HROM_only
g__Lancefieldella_HROM_Genome_0687,HROM_only
g__Lancefieldella_HROM_Genome_0688,HROM_only
g__Lancefieldella_HROM_Genome_0698,HROM_only
g__Lancefieldella_HROM_Genome_0702,HROM_only
g__Lancefieldella_HROM_Genome_0707,HROM_only
g__Lancefieldella_HROM_Genome_0711,HROM_only
g__Lancefieldella_HROM_Genome_0712,HROM_only
g__Lancefieldella_HROM_Genome_0715,HROM_only
g__Lancefieldella_HROM_Genome_0716,HROM_only
g__Lancefieldella_HROM_Genome_0719,HROM_only
g__Lancefieldella_HROM_Genome_0720,HROM_only
g__Lancefieldella_HROM_Genome_0722,HROM_only
g__Lancefieldella_HROM_Genome_0726,HROM_only
g__Lancefieldella_HROM_Genome_0727,HROM_only
g__Lancefieldella_HROM_Genome_0732,HROM_only
g__Lancefieldella_HROM_Genome_0739,HROM_only
g__Lancefieldella_HROM_Genome_0743,HROM_only
g__Lancefieldella_HROM_Genome_0744,HROM_only
g__Lancefieldella_HROM_Genome_0745,HROM_only
g__Lancefieldella_HROM_Genome_0750,HROM_only
g__Lancefieldella_HROM_Genome_0751,HROM_only
g__Lancefieldella_HROM_Genome_0752,HROM_only
g__Lancefieldella_HROM_Genome_0755,HROM_only
g__Lancefieldella_HROM_Genome_0757,HROM_only
g__Lancefieldella_HROM_Genome_0761,HROM_only
g__Lancefieldella_HROM_Genome_0770,HROM_only
g__Lancefieldella_HROM_Genome_0771,HROM_only
g__Lancefieldella_HROM_Genome_0781,HROM_only
g__Lancefieldella_HROM_Genome_0791,HROM_only
g__Lancefieldella_HROM_Genome_0795,HROM_only
g__Lancefieldella_HROM_Genome_0801,HROM_only
g__Lancefieldella_HROM_Genome_0803,HROM_only
g__Lancefieldella_HROM_Genome_0804,HROM_only
g__Lancefieldella_HROM_Genome_0811,HROM_only
g__Lancefieldella_HROM_Genome_0815,HROM_only
g__Lancefieldella_HROM_Genome_0816,HROM_only
g__Lancefieldella_HROM_Genome_0839,HROM_only
g__Lancefieldella_HROM_Genome_0843,HROM_only
g__Lancefieldella_HROM_Genome_0849,HROM_only
g__Lancefieldella_HROM_Genome_0852,HROM_only
