feature	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	F51	F52	F53	F54	F55	F56	F57	F58	F59	F60	F61	F62	F63	F64	F65	F66	F67	F68	F69	F70	F71	F72	F73	F74	F75	F76
U99	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-5.77266356114583	-16.2843426216359	-15.9202681288458	-17.7310694602423	-17.6076965920634	-15.9783356009776	-18.341700093418	-13.3569594257794	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-13.3603270454628	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-13.3504530054519	-12.3246604680614	-15.8771778154292	-14.670512549717	-10.7484510339182	-12.5434596870288	-9.14012047787191	-14.0916340465879	-7.44459653816545	-0.135290895325212	-18.9721165880977	-20.0227426611677	-7.38424205833931	-20.7092972235172	-9.93937705176383	-18.6605305707761	-17.6071291412597	-9.23349896199375	-19.6231124496757	-4.83127346668062	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-14.9359229117692	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-6.00811726029598	-19.4522548386583	-19.4451697174657	-18.7338988770539
U100	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.17946612270105	-16.2843426216359	-15.9202681288458	-17.7310694602423	-12.8439591669848	-15.9783356009776	-13.3194395107454	-13.7104264994294	-14.205062244109	-13.6960461644594	-13.6758553135693	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.2971623586655	-14.4065596611378	-15.4083742936213	-17.2472495550717	-14.2755096876263	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-13.4897945187719	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-6.74975699455098	-0.0879680182487114	-18.9721165880977	-20.0227426611677	-7.48346702310815	-20.7092972235172	-16.1377163698495	-18.6605305707761	-11.7263258060756	-19.6896806154258	-19.6231124496757	-5.60343914276044	-16.7157974840359	-12.0844760034165	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-8.69549419914577	-17.6907208158969	-16.523352293244	-17.4210571739312	-8.38496671586603	-11.2784741614095	-13.8339596977759	-19.4522548386583	-19.4451697174657	-18.7338988770539
U101	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-13.7568884096832	-17.3949151054918	-16.8574228740114	-6.19615272698064	-16.2843426216359	-15.9202681288458	-17.7310694602423	-10.5689342561733	-15.9783356009776	-12.4451186524225	-12.8173901948815	-14.205062244109	-13.6960461644594	-12.176438647775	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-10.7869038800217	-12.6671612416699	-12.762753287249	-15.4083742936213	-13.9895887492043	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-11.4657160946148	-12.3246604680614	-15.8771778154292	-2.91959281967925	-11.7484510339182	-12.5434596870288	-9.14012047787191	-16.0880227886323	-13.071513834774	-0.295062165858364	-18.9721165880977	-20.0227426611677	-7.73908382261683	-20.7092972235172	-10.5029946736175	-18.6605305707761	-17.6071291412597	-14.8951113694438	-10.8400139880408	-5.51265664308203	-16.7157974840359	-12.7074561882797	-17.0149994355576	-13.224018321928	-15.7643960503136	-14.270267055359	-16.5870198976351	-10.7659489667013	-12.1249802674748	-8.16539696635859	-13.8908898832668	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-12.8719758661046	-19.4522548386583	-19.4451697174657	-18.7338988770539
U102	-14.8338492352103	-16.0493680001435	-13.0898077494806	-5.19011885990398	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.54106089088233	-16.2843426216359	-15.9202681288458	-17.7310694602423	-15.9299875080716	-15.9783356009776	-18.341700093418	-13.9028782824065	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-17.7902520967782	-17.8111714583686	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-15.6677458676451	-12.3246604680614	-15.8771778154292	-14.670512549717	-6.39058463774387	-12.5434596870288	-9.14012047787191	-16.0880227886323	-7.61804606791256	-0.131744984111693	-11.4637980193911	-10.0926984470412	-7.54902218900346	-20.7092972235172	-12.9509920364268	-18.6605305707761	-17.6071291412597	-11.3178079726603	-19.6231124496757	-5.77954578013057	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-8.91343634170547	-11.2784741614095	-9.67570943486333	-11.0884268313828	-19.4451697174657	-18.7338988770539
U103	-14.8338492352103	-16.0493680001435	-13.0898077494806	-16.8886499832816	-15.0957649283838	-16.3289637683133	-15.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.97311727215647	-16.2843426216359	-15.9202681288458	-17.7310694602423	-17.6076965920634	-15.9783356009776	-18.341700093418	-17.8029787529643	-14.205062244109	-13.6960461644594	-15.723196489232	-16.351198745392	-16.6706124525133	-14.8819465519187	-13.4518016408061	-13.0209608429286	-13.3373845221644	-13.4329765677435	-15.4083742936213	-17.2472495550717	-16.2500243696286	-15.9969445794703	-15.9834592143757	-15.264861678251	-16.1539552065063	-18.5113006779358	-12.3246604680614	-15.8771778154292	-14.670512549717	-11.7484510339182	-12.5434596870288	-8.14012047787191	-16.0880227886323	-7.33550846307965	-0.0815680812684036	-18.9721165880977	-20.0227426611677	-7.48955144162479	-20.7092972235172	-9.04327667615801	-9.94114563974468	-17.6071291412597	-10.8211753071336	-11.1314750104561	-5.06757513634042	-16.7157974840359	-15.6606162768645	-17.0149994355576	-14.5735947615788	-15.7643960503136	-14.270267055359	-16.5870198976351	-16.1067711144721	-16.4096969784398	-13.9910675686947	-17.0089602737891	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-18.031593003745	-19.4522548386583	-19.4451697174657	-11.0495917648508
U1	-11.7283585065162	-9.38674617105972	-13.0898077494806	-5.87572921322843	-15.0957649283838	-16.3289637683133	-7.692654558567	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.01653042192545	-16.2843426216359	-15.9202681288458	-16.7310694602423	-13.1766541809868	-15.9783356009776	-11.1577509347439	-14.0944014046888	-12.0603891208781	-13.6960461644594	-14.235402190238	-11.7297274850093	-15.0682580190432	-12.5996175113809	-6.72460122690862	-10.613253313864	-11.2548727679517	-11.9608124456099	-12.8920497391736	-12.5188534942758	-14.3375582413146	-13.4287724869505	-15.9834592143757	-12.0475209327689	-12.5500003787577	-9.82392181555513	-12.3246604680614	-5.05552923224717	-14.670512549717	-11.7484510339182	-3.27589191898942	-9.14012047787191	-13.2341298958313	-9.24749008659981	-0.633482130392102	-18.9721165880977	-20.0227426611677	-9.01994697660177	-9.96159956546182	-10.9500457638413	-18.6605305707761	-10.5968792493293	-19.6896806154258	-19.6231124496757	-4.18432519933311	-11.8146625396571	-11.3454273761318	-12.058103347935	-11.6094488814967	-12.7014103205349	-9.47376962014621	-13.7387396680603	-9.35723078560881	-10.7840138718253	-10.0787312025327	-11.9601207630405	-17.6907208158969	-8.36905248711113	-17.4210571739312	-16.9245579389906	-11.2784741614095	-18.031593003745	-19.4522548386583	-19.4451697174657	-9.91943621646619
U2	-11.8021194110821	-13.837588502348	-13.0898077494806	-14.6666863506947	-15.0957649283838	-16.3289637683133	-12.7164935875401	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.70140585426398	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.5214261312679	-15.9783356009776	-13.0788413804146	-14.1988591064777	-11.1308994074891	-13.6960461644594	-13.4424299660183	-11.3517923664465	-8.89142961044201	-8.8796468593588	-13.4518016408061	-6.42465999079549	-11.0944333066748	-8.03843758849022	-12.9309191779934	-12.316979728095	-16.2500243696286	-13.3437519632876	-15.9834592143757	-11.552516729722	-8.16503590088609	-7.7684588220653	-12.3246604680614	-4.42251645995288	-14.670512549717	-3.09597885774374	-4.6963221107033	-0.950512339357977	-13.5450380195066	-13.071513834774	-2.39700124111327	-18.9721165880977	-20.0227426611677	-9.5377287690417	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-11.6209117304459	-19.6231124496757	-7.19003291038567	-12.3760344828956	-11.4086623578539	-12.5511261210187	-11.682655572395	-12.7002579219346	-11.2962855194503	-13.6537190421531	-7.50928759315473	-8.23671641507967	-10.0367885187518	-12.1187472834471	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-18.031593003745	-19.4522548386583	-19.4451697174657	-18.7338988770539
U3	-11.9779391122023	-13.063741380593	-13.0898077494806	-6.46869751132841	-15.0957649283838	-16.3289637683133	-8.19381952375181	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-5.55441782350161	-16.2843426216359	-15.9202681288458	-17.7310694602423	-13.5220795848118	-15.9783356009776	-13.075511447965	-14.4543273398789	-12.1021385523146	-13.6960461644594	-14.4983655201454	-11.4077286693954	-8.08026020224331	-7.50488859695687	-6.26928752640015	-7.3820981048893	-11.3541381533008	-9.06516923283597	-13.2307804945629	-13.2335128644162	-15.2500243696286	-14.0866660650611	-15.9834592143757	-12.1168565382569	-12.3170363613626	-10.0195239155402	-12.3246604680614	-3.78116952597315	-14.670512549717	-11.7484510339182	-12.5434596870288	-0.922607335227387	-13.2879522906826	-13.071513834774	-2.03063276953716	-18.9721165880977	-20.0227426611677	-9.92088725174897	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-19.6896806154258	-19.6231124496757	-6.59121774170456	-12.1880013592116	-11.4404189608115	-12.5316856596993	-10.1174470274551	-13.3326946890698	-11.7999008789514	-14.3141715342145	-9.81919042394807	-10.909474135965	-10.4107987848872	-11.4503181383337	-17.6907208158969	-15.523352293244	-17.4210571739312	-16.9245579389906	-9.28399399998912	-18.031593003745	-19.4522548386583	-19.4451697174657	-18.7338988770539
U4	-12.434910470708	-14.4396835964592	-13.0898077494806	-0.511652424181873	-15.0957649283838	-16.3289637683133	-14.6953083185588	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-7.32366730812672	-16.2843426216359	-15.9202681288458	-17.7310694602423	-14.5616415527099	-15.9783356009776	-15.374155744731	-15.4317193731417	-13.205062244109	-13.6960461644594	-14.0867166725561	-12.2248978197409	-16.6706124525133	-12.81829114304	-6.79104245593184	-12.0209608429286	-13.7669172845577	-9.08841199324407	-14.1410590089721	-14.2562660256553	-16.2500243696286	-14.9969445794703	-15.9834592143757	-14.264861678251	-14.3727458538995	-9.2886968562087	-12.3246604680614	-6.43671864430569	-14.670512549717	-4.85461949813021	-8.13365593591014	-9.14012047787191	-14.3788028395909	-7.81693862229568	-2.49065917201996	-18.9721165880977	-20.0227426611677	-15.6526200526357	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-19.6896806154258	-19.6231124496757	-8.35607877866765	-14.1798092694565	-12.6917342757165	-14.6722619377634	-13.3078336369385	-14.4587022633783	-13.270267055359	-15.5870198976351	-8.49680820743462	-11.8066964440485	-11.7607004570604	-10.9464612116106	-17.6907208158969	-11.0477693488807	-17.4210571739312	-16.9245579389906	-11.2784741614095	-18.031593003745	-11.4409622010238	-19.4451697174657	-18.7338988770539
U5	-10.2959110922775	-11.7960947059674	-13.0898077494806	-9.3173600497942	-15.0957649283838	-16.3289637683133	-12.4370105308922	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-6.4362448759291	-16.2843426216359	-15.9202681288458	-14.9508680506085	-12.5871361192595	-13.1217710421295	-12.921870424322	-12.3730936841087	-10.2156989652301	-13.6960461644594	-12.5247422327875	-9.91597341750346	-12.7224597448654	-11.8426858303153	-9.08242649369609	-9.64216727517489	-10.699302222165	-10.8106613466738	-11.5471579834169	-11.4000664717913	-16.2500243696286	-12.6792678546628	-15.9834592143757	-10.9527548498604	-11.1588413556123	-9.2691404733317	-12.3246604680614	-15.8771778154292	-14.670512549717	-3.00515331915576	-4.07390335452048	-9.14012047787191	-11.747287064667	-13.071513834774	-0.99933916877721	-18.9721165880977	-20.0227426611677	-7.88607507144501	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-19.6896806154258	-19.6231124496757	-5.06243639947969	-11.2482403120251	-10.5329718134869	-11.6363557259175	-10.8313550429315	-11.9619549624798	-10.3565331517182	-12.658028990483	-8.16940390033566	-9.50631283720541	-9.06563113453554	-9.08590400922871	-17.6907208158969	-16.523352293244	-17.4210571739312	-16.9245579389906	-11.2784741614095	-18.031593003745	-11.5981709740124	-19.4451697174657	-18.7338988770539
U6	-11.0834432439372	-9.8723604802982	-13.0898077494806	-11.9692183179268	-15.0957649283838	-16.3289637683133	-13.6308141894805	-14.6458258837399	-16.4824142884841	-17.3949151054918	-16.8574228740114	-15.8369821046279	-16.2843426216359	-15.9202681288458	-17.7310694602423	-14.2636571860258	-14.0802432883012	-14.3113214936877	-13.8294447984505	-12.4569360044298	-13.6960461644594	-13.5356816788995	-11.6974311156538	-16.6706124525133	-13.123714551754	-7.11657330667344	-11.8941147873296	-12.0638786867153	-13.1143825937225	-13.0765644718938	-12.7403135910347	-9.03847513595	-14.1849724045176	-15.9834592143757	-7.30172879112966	-13.392172959769	-8.84554984689312	-11.2368645187391	-15.8771778154292	-14.670512549717	-3.09829160909704	-12.5434596870288	-1.76614319217142	-13.0383344865279	-13.071513834774	-1.59008018065325	-18.9721165880977	-20.0227426611677	-10.4833361548446	-20.7092972235172	-16.1377163698495	-18.6605305707761	-17.6071291412597	-19.6896806154258	-19.6231124496757	-6.68366548727975	-13.2591800382604	-12.0925317782877	-13.6107697175858	-12.5052596591336	-13.9728944085918	-12.3877450939844	-8.41521201541426	-6.75518997832602	-6.69860621349343	-7.86372612511013	-6.96453618384056	-17.6907208158969	-13.8438803673775	-17.4210571739312	-16.9245579389906	-11.2784741614095	-18.031593003745	-19.4522548386583	-19.4451697174657	-18.7338988770539
